borrower_id,borrower_name,borrower_sector_code,borrower_sector_description,period,period_title,covenant_type,Actual,Headroom,Status,Threshold,fy_month,fy_year
B1,Knapp  Brown and Keller,66290,Other activities auxiliary to insurance and pension funding,2023-12-01,M11-FY24,Minimum Cash Cover,614046.546,60.73663357,1.0,275000.0,11,24
B1,Knapp  Brown and Keller,66290,Other activities auxiliary to insurance and pension funding,2023-12-01,M11-FY24,Senior Leverage Ratio,1.638045742,41.7480941,1.0,2.64,11,24
B1,Knapp  Brown and Keller,66290,Other activities auxiliary to insurance and pension funding,2024-12-01,M11-FY25,DSCR,3.597316452,25.90953868,1.0,2.75,11,25
B1,Knapp  Brown and Keller,66290,Other activities auxiliary to insurance and pension funding,2024-12-01,M11-FY25,Gross Leverage Ratio,1.173002461,77.4165983,1.0,3.96,11,25
B1,Knapp  Brown and Keller,66290,Other activities auxiliary to insurance and pension funding,2024-12-01,M11-FY25,Minimum Cash Cover,1397743.704,88.35797799,1.0,275000.0,11,25
B1,Knapp  Brown and Keller,66290,Other activities auxiliary to insurance and pension funding,2024-12-01,M11-FY25,Senior Leverage Ratio,1.173002461,61.12489745,1.0,2.64,11,25
B1,Knapp  Brown and Keller,66290,Other activities auxiliary to insurance and pension funding,2025-12-01,M11-FY26,DSCR,7.821783688,71.32595683,1.0,2.75,11,26
B1,Knapp  Brown and Keller,66290,Other activities auxiliary to insurance and pension funding,2025-12-01,M11-FY26,Gross Leverage Ratio,0.85452912,86.26307999,1.0,3.96,11,26
B1,Knapp  Brown and Keller,66290,Other activities auxiliary to insurance and pension funding,2025-12-01,M11-FY26,Minimum Cash Cover,3330064.254,100.9160912,1.0,275000.0,11,26
B1,Knapp  Brown and Keller,66290,Other activities auxiliary to insurance and pension funding,2025-12-01,M11-FY26,Senior Leverage Ratio,0.85452912,74.39461998,1.0,2.64,11,26
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2022-01-01,M10-FY22,Super Sr. Adj. Leverage,4.987569017,42.14191813,1.0,8.085,10,22
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2023-01-01,M10-FY23,Super Sr. Adj. Leverage,5.232076709,36.51577656,1.0,7.832,10,23
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2024-01-01,M10-FY24,Super Sr. Adj. Leverage,4.228835546,48.53436706,1.0,7.568,10,24
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2022-02-01,M11-FY22,Super Sr. Adj. Leverage,5.218463041,39.00050284,1.0,8.085,11,22
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2023-02-01,M11-FY23,Super Sr. Adj. Leverage,5.107370968,38.26726169,1.0,7.832,11,23
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2024-02-01,M11-FY24,Super Sr. Adj. Leverage,3.992500108,51.96947517,1.0,7.568,11,24
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2022-03-01,M12-FY22,Super Sr. Adj. Leverage,5.378599026,39.78330254,1.0,8.426,12,22
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2023-03-01,M12-FY23(A),Super Sr. Adj. Leverage,5.092103156,35.98687274,1.0,7.568,12,23
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2024-03-01,M12-FY24,Super Sr. Adj. Leverage,3.796025578,54.82520962,1.0,7.568,12,24
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2022-04-01,M1-FY23,Super Sr. Adj. Leverage,5.432772532,39.0760766,1.0,8.426,1,23
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2023-04-01,(B)M1-FY24,Super Sr. Adj. Leverage,5.091793308,35.99137634,1.0,7.568,1,24
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2024-04-01,M1-FY25,Super Sr. Adj. Leverage,2.945196256,67.19191488,1.0,7.568,1,25
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2022-05-01,M2-FY23,Super Sr. Adj. Leverage,5.523351743,37.89358038,1.0,8.426,2,23
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2023-05-01,M2-FY24,Super Sr. Adj. Leverage,5.08051108,36.15536221,1.0,7.568,2,24
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2024-05-01,M2-FY25,Super Sr. Adj. Leverage,2.920771438,67.54692677,1.0,7.568,2,25
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2022-06-01,M3-FY23,Super Sr. Adj. Leverage,5.673038019,34.15724574,1.0,8.228,3,23
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2023-06-01,M3-FY24,Super Sr. Adj. Leverage,5.148476249,35.16749638,1.0,7.568,3,24
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2024-06-01,M3-FY25,Super Sr. Adj. Leverage,2.806682279,69.20519943,1.0,7.568,3,25
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2022-07-01,M4-FY23,Super Sr. Adj. Leverage,5.75598717,33.04829986,1.0,8.228,4,23
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2023-07-01,M4-FY24,Super Sr. Adj. Leverage,4.9391872,38.20948837,1.0,7.568,4,24
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2024-07-01,M4-FY25,Super Sr. Adj. Leverage,2.797659147,69.33634961,1.0,7.568,4,25
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2022-08-01,M5-FY23,Super Sr. Adj. Leverage,5.61491674,34.93426819,1.0,8.228,5,23
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2023-08-01,M5-FY24,Super Sr. Adj. Leverage,4.799783533,40.23570446,1.0,7.568,5,24
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2024-08-01,M5-FY25,Super Sr. Adj. Leverage,2.802490059,69.26613286,1.0,7.568,5,25
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2021-09-01,M6-FY22,Super Sr. Adj. Leverage,4.717752101,36.62904975,1.0,7.073,6,22
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2022-09-01,M6-FY23,Super Sr. Adj. Leverage,5.731065089,31.49225906,1.0,8.03,6,23
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2023-09-01,M6-FY24,Super Sr. Adj. Leverage,4.789431009,40.38617719,1.0,7.568,6,24
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2024-09-01,M6-FY25,Super Sr. Adj. Leverage,2.733947254,70.26239457,1.0,7.568,6,25
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2021-10-01,M7-FY22,Super Sr. Adj. Leverage,4.900218853,33.79130867,1.0,7.073,7,22
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2022-10-01,M7-FY23,Super Sr. Adj. Leverage,5.492180095,34.76465624,1.0,8.03,7,23
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2023-10-01,M7-FY24,Super Sr. Adj. Leverage,4.613460049,42.94389464,1.0,7.568,7,24
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2024-10-01,M7-FY25,Super Sr. Adj. Leverage,2.768969379,69.75335205,1.0,7.568,7,25
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2021-11-01,M8-FY22,Super Sr. Adj. Leverage,4.882634086,34.0647887,1.0,7.073,8,22
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2022-11-01,M8-FY23,Super Sr. Adj. Leverage,5.490838008,34.78304099,1.0,8.03,8,23
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2023-11-01,M8-FY24,Super Sr. Adj. Leverage,4.51811121,44.32977893,1.0,7.568,8,24
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2024-11-01,M8-FY25,Super Sr. Adj. Leverage,2.823089723,68.96671914,1.0,7.568,8,25
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2021-12-01,M9-FY22,Super Sr. Adj. Leverage,4.916602613,43.10744744,1.0,8.085,9,22
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2022-12-01,M9-FY23,Super Sr. Adj. Leverage,5.556679747,31.95674512,1.0,7.832,9,23
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2023-12-01,M9-FY24,Super Sr. Adj. Leverage,4.417928864,45.78591768,1.0,7.568,9,24
B10,Moore  Vasquez and Willis,32500,Manufacture of medical and dental instruments and supplies,2024-12-01,M9-FY25,Super Sr. Adj. Leverage,2.782947468,69.55018215,1.0,7.568,9,25
B11,Jones PLC,55100,Hotels and similar accommodation,2023-01-01,M4-FY23,DSCR,3.739696216,,,,4,23
B11,Jones PLC,55100,Hotels and similar accommodation,2023-01-01,M4-FY23,Gross Leverage Ratio,3.875329418,,,,4,23
B11,Jones PLC,55100,Hotels and similar accommodation,2023-01-01,M4-FY23,ICR,3.850438365,,,,4,23
B11,Jones PLC,55100,Hotels and similar accommodation,2023-01-01,M4-FY23,Loan to Value,42.24851279,25.50297442,1.0,55.0,4,23
B11,Jones PLC,55100,Hotels and similar accommodation,2023-01-01,M4-FY23,Minimum EBITDA Cover,636581.0,,,,4,23
B11,Jones PLC,55100,Hotels and similar accommodation,2024-01-01,M4-FY24,DSCR,2.140096386,,,,4,24
B11,Jones PLC,55100,Hotels and similar accommodation,2024-01-01,M4-FY24,Gross Leverage Ratio,5.221883869,,,,4,24
B11,Jones PLC,55100,Hotels and similar accommodation,2024-01-01,M4-FY24,ICR,2.555794531,,,,4,24
B11,Jones PLC,55100,Hotels and similar accommodation,2024-01-01,M4-FY24,Loan to Value,41.51736237,26.96527525,1.0,55.0,4,24
B11,Jones PLC,55100,Hotels and similar accommodation,2024-01-01,M4-FY24,Minimum EBITDA Cover,795859.9,,,,4,24
B11,Jones PLC,55100,Hotels and similar accommodation,2025-01-01,M4-FY25,DSCR,2.46313647,,,,4,25
B11,Jones PLC,55100,Hotels and similar accommodation,2025-01-01,M4-FY25,Gross Leverage Ratio,4.444920903,,,,4,25
B11,Jones PLC,55100,Hotels and similar accommodation,2025-01-01,M4-FY25,ICR,2.97591471,,,,4,25
B11,Jones PLC,55100,Hotels and similar accommodation,2025-01-01,M4-FY25,Loan to Value,40.74151001,28.51697998,1.0,55.0,4,25
B11,Jones PLC,55100,Hotels and similar accommodation,2025-01-01,M4-FY25,Minimum EBITDA Cover,917502.3,,,,4,25
B11,Jones PLC,55100,Hotels and similar accommodation,2023-02-01,M5-FY23,DSCR,3.116674032,,,,5,23
B11,Jones PLC,55100,Hotels and similar accommodation,2023-02-01,M5-FY23,Gross Leverage Ratio,4.4422742,,,,5,23
B11,Jones PLC,55100,Hotels and similar accommodation,2023-02-01,M5-FY23,ICR,3.272049742,,,,5,23
B11,Jones PLC,55100,Hotels and similar accommodation,2023-02-01,M5-FY23,Loan to Value,42.19096297,25.61807407,1.0,55.0,5,23
B11,Jones PLC,55100,Hotels and similar accommodation,2023-02-01,M5-FY23,Minimum EBITDA Cover,633806.8,,,,5,23
B11,Jones PLC,55100,Hotels and similar accommodation,2024-02-01,M5-FY24,DSCR,2.262444864,,,,5,24
B11,Jones PLC,55100,Hotels and similar accommodation,2024-02-01,M5-FY24,Gross Leverage Ratio,4.945010277,,,,5,24
B11,Jones PLC,55100,Hotels and similar accommodation,2024-02-01,M5-FY24,ICR,2.706477896,,,,5,24
B11,Jones PLC,55100,Hotels and similar accommodation,2024-02-01,M5-FY24,Loan to Value,41.45537967,27.08924066,1.0,55.0,5,24
B11,Jones PLC,55100,Hotels and similar accommodation,2024-02-01,M5-FY24,Minimum EBITDA Cover,839165.8,,,,5,24
B11,Jones PLC,55100,Hotels and similar accommodation,2025-02-01,M5-FY25,DSCR,2.482546182,,,,5,25
B11,Jones PLC,55100,Hotels and similar accommodation,2025-02-01,M5-FY25,Gross Leverage Ratio,4.432619538,,,,5,25
B11,Jones PLC,55100,Hotels and similar accommodation,2025-02-01,M5-FY25,ICR,3.008405445,,,,5,25
B11,Jones PLC,55100,Hotels and similar accommodation,2025-02-01,M5-FY25,Loan to Value,40.67361946,28.65276108,1.0,55.0,5,25
B11,Jones PLC,55100,Hotels and similar accommodation,2025-02-01,M5-FY25,Minimum EBITDA Cover,918515.4,,,,5,25
B11,Jones PLC,55100,Hotels and similar accommodation,2023-03-01,M6-FY23(A),DSCR,2.827645997,,,,6,23
B11,Jones PLC,55100,Hotels and similar accommodation,2023-03-01,M6-FY23(A),Gross Leverage Ratio,4.811932198,,,,6,23
B11,Jones PLC,55100,Hotels and similar accommodation,2023-03-01,M6-FY23(A),ICR,3.018652433,,,,6,23
B11,Jones PLC,55100,Hotels and similar accommodation,2023-03-01,M6-FY23(A),Loan to Value,42.12989411,25.74021178,1.0,55.0,6,23
B11,Jones PLC,55100,Hotels and similar accommodation,2023-03-01,M6-FY23(A),Minimum EBITDA Cover,657303.9,49.25184378,1.0,363000.0,6,23
B11,Jones PLC,55100,Hotels and similar accommodation,2024-03-01,M6-FY24,DSCR,2.339060049,32.4047283,1.0,1.65,6,24
B11,Jones PLC,55100,Hotels and similar accommodation,2024-03-01,M6-FY24,Gross Leverage Ratio,4.776924489,21.53843538,1.0,5.94,6,24
B11,Jones PLC,55100,Hotels and similar accommodation,2024-03-01,M6-FY24,ICR,2.80111504,23.6058332,1.0,2.2,6,24
B11,Jones PLC,55100,Hotels and similar accommodation,2024-03-01,M6-FY24,Loan to Value,41.39052838,27.21894323,1.0,55.0,6,24
B11,Jones PLC,55100,Hotels and similar accommodation,2024-03-01,M6-FY24,Minimum EBITDA Cover,867334.6,,,,6,24
B11,Jones PLC,55100,Hotels and similar accommodation,2025-03-01,M6-FY25,DSCR,2.486643847,37.01005403,1.0,1.65,6,25
B11,Jones PLC,55100,Hotels and similar accommodation,2025-03-01,M6-FY25,Gross Leverage Ratio,4.419170595,21.6165881,1.0,5.5,6,25
B11,Jones PLC,55100,Hotels and similar accommodation,2025-03-01,M6-FY25,ICR,3.016853629,21.76237473,1.0,2.42,6,25
B11,Jones PLC,55100,Hotels and similar accommodation,2025-03-01,M6-FY25,Loan to Value,40.60474774,28.79050453,1.0,55.0,6,25
B11,Jones PLC,55100,Hotels and similar accommodation,2025-03-01,M6-FY25,Minimum EBITDA Cover,919750.7,,,,6,25
B11,Jones PLC,55100,Hotels and similar accommodation,2023-04-01,(B)M7-FY23,DSCR,2.696116784,,,,7,23
B11,Jones PLC,55100,Hotels and similar accommodation,2023-04-01,(B)M7-FY23,Gross Leverage Ratio,4.961352774,,,,7,23
B11,Jones PLC,55100,Hotels and similar accommodation,2023-04-01,(B)M7-FY23,ICR,2.915412945,,,,7,23
B11,Jones PLC,55100,Hotels and similar accommodation,2023-04-01,(B)M7-FY23,Loan to Value,42.06915296,25.86169409,1.0,55.0,7,23
B11,Jones PLC,55100,Hotels and similar accommodation,2023-04-01,(B)M7-FY23,Minimum EBITDA Cover,707320.9,,,,7,23
B11,Jones PLC,55100,Hotels and similar accommodation,2024-04-01,M7-FY24,DSCR,2.345073464,,,,7,24
B11,Jones PLC,55100,Hotels and similar accommodation,2024-04-01,M7-FY24,Gross Leverage Ratio,4.73875446,,,,7,24
B11,Jones PLC,55100,Hotels and similar accommodation,2024-04-01,M7-FY24,ICR,2.808039101,,,,7,24
B11,Jones PLC,55100,Hotels and similar accommodation,2024-04-01,M7-FY24,Loan to Value,41.32725046,27.34549908,1.0,55.0,7,24
B11,Jones PLC,55100,Hotels and similar accommodation,2024-04-01,M7-FY24,Minimum EBITDA Cover,872984.2,,,,7,24
B11,Jones PLC,55100,Hotels and similar accommodation,2025-04-01,M7-FY25,DSCR,2.491271902,,,,7,25
B11,Jones PLC,55100,Hotels and similar accommodation,2025-04-01,M7-FY25,Gross Leverage Ratio,4.405545007,,,,7,25
B11,Jones PLC,55100,Hotels and similar accommodation,2025-04-01,M7-FY25,ICR,3.026086402,,,,7,25
B11,Jones PLC,55100,Hotels and similar accommodation,2025-04-01,M7-FY25,Loan to Value,40.53740453,28.92519095,1.0,55.0,7,25
B11,Jones PLC,55100,Hotels and similar accommodation,2025-04-01,M7-FY25,Minimum EBITDA Cover,921065.2,,,,7,25
B11,Jones PLC,55100,Hotels and similar accommodation,2023-05-01,M8-FY23,DSCR,2.642638201,,,,8,23
B11,Jones PLC,55100,Hotels and similar accommodation,2023-05-01,M8-FY23,Gross Leverage Ratio,4.977725412,,,,8,23
B11,Jones PLC,55100,Hotels and similar accommodation,2023-05-01,M8-FY23,ICR,2.886231133,,,,8,23
B11,Jones PLC,55100,Hotels and similar accommodation,2023-05-01,M8-FY23,Loan to Value,42.00874035,25.9825193,1.0,55.0,8,23
B11,Jones PLC,55100,Hotels and similar accommodation,2023-05-01,M8-FY23,Minimum EBITDA Cover,774380.2,,,,8,23
B11,Jones PLC,55100,Hotels and similar accommodation,2024-05-01,M8-FY24,DSCR,2.354629711,,,,8,24
B11,Jones PLC,55100,Hotels and similar accommodation,2024-05-01,M8-FY24,Gross Leverage Ratio,4.694164152,,,,8,24
B11,Jones PLC,55100,Hotels and similar accommodation,2024-05-01,M8-FY24,ICR,2.819246143,,,,8,24
B11,Jones PLC,55100,Hotels and similar accommodation,2024-05-01,M8-FY24,Loan to Value,41.26428211,27.47143578,1.0,55.0,8,24
B11,Jones PLC,55100,Hotels and similar accommodation,2024-05-01,M8-FY24,Minimum EBITDA Cover,879934.0,,,,8,24
B11,Jones PLC,55100,Hotels and similar accommodation,2025-05-01,M8-FY25,DSCR,2.502221586,,,,8,25
B11,Jones PLC,55100,Hotels and similar accommodation,2025-05-01,M8-FY25,Gross Leverage Ratio,4.390208467,,,,8,25
B11,Jones PLC,55100,Hotels and similar accommodation,2025-05-01,M8-FY25,ICR,3.044987095,,,,8,25
B11,Jones PLC,55100,Hotels and similar accommodation,2025-05-01,M8-FY25,Loan to Value,40.46971355,29.0605729,1.0,55.0,8,25
B11,Jones PLC,55100,Hotels and similar accommodation,2025-05-01,M8-FY25,Minimum EBITDA Cover,922739.4,,,,8,25
B11,Jones PLC,55100,Hotels and similar accommodation,2023-06-01,M9-FY23,DSCR,2.774651467,44.58637881,1.0,1.65,9,23
B11,Jones PLC,55100,Hotels and similar accommodation,2023-06-01,M9-FY23,Gross Leverage Ratio,4.652132432,42.57779085,1.0,7.59,9,23
B11,Jones PLC,55100,Hotels and similar accommodation,2023-06-01,M9-FY23,ICR,3.052891599,42.62125648,1.0,1.87,9,23
B11,Jones PLC,55100,Hotels and similar accommodation,2023-06-01,M9-FY23,Loan to Value,41.94930058,26.10139884,1.0,55.0,9,23
B11,Jones PLC,55100,Hotels and similar accommodation,2023-06-01,M9-FY23,Minimum EBITDA Cover,902623.7,,,,9,23
B11,Jones PLC,55100,Hotels and similar accommodation,2024-06-01,M9-FY24,DSCR,2.393933731,34.18336494,1.0,1.65,9,24
B11,Jones PLC,55100,Hotels and similar accommodation,2024-06-01,M9-FY24,Gross Leverage Ratio,4.641196288,22.43025871,1.0,5.83,9,24
B11,Jones PLC,55100,Hotels and similar accommodation,2024-06-01,M9-FY24,ICR,2.874586586,21.60468041,1.0,2.31,9,24
